version,pattern,thread,n_rows,n_cols,runtime,flops
heat_pth_v4, uni, 16, 3000,3000,2.127247e-02,5.081216e+09
heat_pth_v4, uni, 16,30000,300,2.078211e-02,5.201109e+09
heat_pth_v4, uni, 16,300,30000,2.130981e-02,5.072313e+09
heat_pth_v4, pat1, 16, 3000,3000,7.736049e+00,1.552317e+10
heat_pth_v4, pat1, 16,30000,300,7.727197e+00,1.554095e+10
heat_pth_v4, pat1, 16,300,30000,8.328212e+00,1.441942e+10
heat_pth_v4, pat2, 16, 3000,3000,9.289995e+00,1.292659e+10
heat_pth_v4, pat2, 16,30000,300,7.744457e+00,1.550631e+10
heat_pth_v4, pat2, 16,300,30000,7.634147e+00,1.573038e+10
heat_pth_v4, areas, 16, 5000,5000,7.494027e+00,1.602610e+10
heat_pth_v4, areas, 16,50000,500,7.436709e+00,1.614962e+10
heat_pth_v4, areas, 16,500,50000,7.835315e+00,1.532804e+10
heat_pth_v4, plasma, 16, 5000,5000,6.826534e+00,1.759312e+10
heat_pth_v4, plasma, 16,50000,500,7.447678e+00,1.612583e+10
heat_pth_v4, plasma, 16,500,50000,6.811426e+00,1.763214e+10
heat_pth_v4, gradient, 16, 5000,5000,7.253386e+00,1.655778e+10
heat_pth_v4, gradient, 16,50000,500,6.459187e+00,1.859367e+10
heat_pth_v4, gradient, 16,500,50000,6.849347e+00,1.753452e+10
heat_pth_v4, uni, 16, 5000,5000,5.090213e-02,5.898574e+09
heat_pth_v4, uni, 16,50000,500,4.938106e-02,6.080266e+09
heat_pth_v4, uni, 16,500,50000,6.237277e-02,4.813800e+09
heat_pth_v4, pat1, 16, 5000,5000,6.988564e+00,1.718522e+10
heat_pth_v4, pat1, 16,50000,500,6.595855e+00,1.820840e+10
heat_pth_v4, pat1, 16,500,50000,7.831301e+00,1.533589e+10
heat_pth_v4, pat2, 16, 5000,5000,6.585215e+00,1.823783e+10
heat_pth_v4, pat2, 16,50000,500,7.821682e+00,1.535475e+10
heat_pth_v4, pat2, 16,500,50000,8.260231e+00,1.453954e+10
heat_pth_v4, areas, 16, 1000,1000,3.826047e+00,3.139010e+10
heat_pth_v4, areas, 16,10000,100,7.794722e+00,1.540786e+10
heat_pth_v4, areas, 16,100,10000,7.847703e+00,1.530384e+10
heat_pth_v4, plasma, 16, 1000,1000,4.994353e+00,2.404716e+10
heat_pth_v4, plasma, 16,10000,100,3.776878e+00,3.179875e+10
heat_pth_v4, plasma, 16,100,10000,4.403365e+00,2.727460e+10
heat_pth_v4, gradient, 16, 1000,1000,3.930785e+00,3.055369e+10
heat_pth_v4, gradient, 16,10000,100,7.755689e+00,1.548541e+10
heat_pth_v4, gradient, 16,100,10000,7.894508e+00,1.521311e+10
heat_pth_v4, uni, 16, 1000,1000,3.476253e-03,3.454869e+09
heat_pth_v4, uni, 16,10000,100,3.568424e-03,3.365631e+09
heat_pth_v4, uni, 16,100,10000,3.530901e-03,3.401398e+09
heat_pth_v4, pat1, 16, 1000,1000,3.801523e+00,3.159260e+10
heat_pth_v4, pat1, 16,10000,100,3.726679e+00,3.222708e+10
heat_pth_v4, pat1, 16,100,10000,7.785119e+00,1.542687e+10
heat_pth_v4, pat2, 16, 1000,1000,4.950390e+00,2.426071e+10
heat_pth_v4, pat2, 16,10000,100,1.461185e+01,8.219357e+09
heat_pth_v4, pat2, 16,100,10000,5.480457e+00,2.191423e+10
heat_pth_v4, areas, 16, 3000,3000,7.325278e+00,1.639364e+10
heat_pth_v4, areas, 16,30000,300,7.765633e+00,1.546403e+10
heat_pth_v4, areas, 16,300,30000,8.269917e+00,1.452106e+10
heat_pth_v4, plasma, 16, 3000,3000,6.851987e+00,1.752601e+10
heat_pth_v4, plasma, 16,30000,300,8.083765e+00,1.485545e+10
heat_pth_v4, plasma, 16,300,30000,7.905103e+00,1.519120e+10
heat_pth_v4, gradient, 16, 3000,3000,7.547103e+00,1.591180e+10
heat_pth_v4, gradient, 16,30000,300,7.982524e+00,1.504386e+10
heat_pth_v4, gradient, 16,300,30000,8.320869e+00,1.443214e+10
heat_pth_v4, uni, 16, 3000,3000,2.182865e-02,4.951748e+09
heat_pth_v4, uni, 16,30000,300,2.210501e-02,4.889842e+09
heat_pth_v4, uni, 16,300,30000,2.270469e-02,4.760690e+09
heat_pth_v4, pat1, 16, 3000,3000,8.611589e+00,1.394493e+10
heat_pth_v4, pat1, 16,30000,300,7.941151e+00,1.512224e+10
heat_pth_v4, pat1, 16,300,30000,8.239450e+00,1.457476e+10
heat_pth_v4, pat2, 16, 3000,3000,1.043400e+01,1.150930e+10
heat_pth_v4, pat2, 16,30000,300,7.968075e+00,1.507114e+10
heat_pth_v4, pat2, 16,300,30000,8.316540e+00,1.443966e+10
heat_pth_v4, areas, 16, 5000,5000,7.104148e+00,1.690562e+10
heat_pth_v4, areas, 16,50000,500,6.620766e+00,1.813989e+10
heat_pth_v4, areas, 16,500,50000,7.246677e+00,1.657311e+10
heat_pth_v4, plasma, 16, 5000,5000,6.535497e+00,1.837657e+10
heat_pth_v4, plasma, 16,50000,500,7.895646e+00,1.521092e+10
heat_pth_v4, plasma, 16,500,50000,8.037726e+00,1.494204e+10
heat_pth_v4, gradient, 16, 5000,5000,7.093338e+00,1.693138e+10
heat_pth_v4, gradient, 16,50000,500,7.283819e+00,1.648860e+10
heat_pth_v4, gradient, 16,500,50000,7.784075e+00,1.542894e+10
heat_pth_v4, uni, 16, 5000,5000,4.423327e-02,6.787876e+09
heat_pth_v4, uni, 16,50000,500,5.133979e-02,5.848290e+09
heat_pth_v4, uni, 16,500,50000,6.011662e-02,4.994459e+09
heat_pth_v4, pat1, 16, 5000,5000,7.403633e+00,1.622176e+10
heat_pth_v4, pat1, 16,50000,500,7.166671e+00,1.675813e+10
heat_pth_v4, pat1, 16,500,50000,7.004525e+00,1.714606e+10
heat_pth_v4, pat2, 16, 5000,5000,7.520297e+00,1.597011e+10
heat_pth_v4, pat2, 16,50000,500,7.812327e+00,1.537314e+10
heat_pth_v4, pat2, 16,500,50000,7.219540e+00,1.663541e+10
heat_cuda, areas, 16, 1000,1000,3.404376e+00,3.527813e+10
heat_cuda, areas, 16,10000,100,4.756846e+00,2.524782e+10
heat_cuda, areas, 16,100,10000,3.369953e+00,3.563848e+10
heat_cuda, plasma, 16, 1000,1000,3.389241e+00,3.543566e+10
heat_cuda, plasma, 16,10000,100,4.744980e+00,2.531096e+10
heat_cuda, plasma, 16,100,10000,3.375103e+00,3.558409e+10
heat_cuda, gradient, 16, 1000,1000,3.343264e+00,3.592298e+10
heat_cuda, gradient, 16,10000,100,4.742369e+00,2.532490e+10
heat_cuda, gradient, 16,100,10000,3.316650e+00,3.621124e+10
heat_cuda, uni, 16, 1000,1000,7.452030e-04,1.611641e+10
heat_cuda, uni, 16,10000,100,9.686630e-04,1.239853e+10
heat_cuda, uni, 16,100,10000,8.016370e-04,1.498184e+10
heat_cuda, pat1, 16, 1000,1000,3.409264e+00,3.522755e+10
heat_cuda, pat1, 16,10000,100,4.744351e+00,2.531432e+10
heat_cuda, pat1, 16,100,10000,3.348054e+00,3.587159e+10
heat_cuda, pat2, 16, 1000,1000,3.364422e+00,3.569707e+10
heat_cuda, pat2, 16,10000,100,4.745341e+00,2.530903e+10
heat_cuda, pat2, 16,100,10000,3.347278e+00,3.587990e+10
heat_cuda, areas, 16, 3000,3000,2.982104e+00,4.026956e+10
heat_cuda, areas, 16,30000,300,3.437212e+00,3.493762e+10
heat_cuda, areas, 16,300,30000,2.975507e+00,4.035884e+10
heat_cuda, plasma, 16, 3000,3000,3.013765e+00,3.984650e+10
heat_cuda, plasma, 16,30000,300,3.419895e+00,3.511453e+10
heat_cuda, plasma, 16,300,30000,2.967987e+00,4.046109e+10
heat_cuda, gradient, 16, 3000,3000,2.974177e+00,4.037688e+10
heat_cuda, gradient, 16,30000,300,3.432985e+00,3.498063e+10
heat_cuda, gradient, 16,300,30000,2.955622e+00,4.063036e+10
heat_cuda, uni, 16, 3000,3000,5.298257e-03,2.040105e+10
heat_cuda, uni, 16,30000,300,6.245277e-03,1.730748e+10
heat_cuda, uni, 16,300,30000,5.774068e-03,1.871990e+10
heat_cuda, pat1, 16, 3000,3000,2.976574e+00,4.034436e+10
heat_cuda, pat1, 16,30000,300,3.439807e+00,3.491125e+10
heat_cuda, pat1, 16,300,30000,2.959425e+00,4.057815e+10
heat_cuda, pat2, 16, 3000,3000,2.978032e+00,4.032462e+10
heat_cuda, pat2, 16,30000,300,3.423547e+00,3.507707e+10
heat_cuda, pat2, 16,300,30000,2.966435e+00,4.048226e+10
heat_cuda, areas, 16, 5000,5000,2.945724e+00,4.077096e+10
heat_cuda, areas, 16,50000,500,3.094854e+00,3.880636e+10
heat_cuda, areas, 16,500,50000,2.929870e+00,4.099158e+10
heat_cuda, plasma, 16, 5000,5000,2.934170e+00,4.093151e+10
heat_cuda, plasma, 16,50000,500,3.074396e+00,3.906459e+10
heat_cuda, plasma, 16,500,50000,2.926503e+00,4.103874e+10
heat_cuda, gradient, 16, 5000,5000,2.954132e+00,4.065493e+10
heat_cuda, gradient, 16,50000,500,3.104016e+00,3.869181e+10
heat_cuda, gradient, 16,500,50000,2.921345e+00,4.111120e+10
heat_cuda, uni, 16, 5000,5000,1.434081e-02,2.093676e+10
heat_cuda, uni, 16,50000,500,1.461399e-02,2.054538e+10
heat_cuda, uni, 16,500,50000,1.427088e-02,2.103934e+10
heat_cuda, pat1, 16, 5000,5000,2.943180e+00,4.080620e+10
heat_cuda, pat1, 16,50000,500,3.083187e+00,3.895319e+10
heat_cuda, pat1, 16,500,50000,2.912676e+00,4.123356e+10
heat_cuda, pat2, 16, 5000,5000,2.932481e+00,4.095508e+10
heat_cuda, pat2, 16,50000,500,3.055112e+00,3.931116e+10
heat_cuda, pat2, 16,500,50000,2.936839e+00,4.089431e+10
heat_cuda, areas, 16, 1000,1000,3.376903e+00,3.556513e+10
heat_cuda, areas, 16,10000,100,4.794284e+00,2.505067e+10
heat_cuda, areas, 16,100,10000,3.358836e+00,3.575643e+10
heat_cuda, plasma, 16, 1000,1000,3.368627e+00,3.565250e+10
heat_cuda, plasma, 16,10000,100,4.767859e+00,2.518950e+10
heat_cuda, plasma, 16,100,10000,3.354656e+00,3.580098e+10
heat_cuda, gradient, 16, 1000,1000,3.390534e+00,3.542215e+10
heat_cuda, gradient, 16,10000,100,4.768574e+00,2.518573e+10
heat_cuda, gradient, 16,100,10000,3.358749e+00,3.575736e+10
heat_cuda, uni, 16, 1000,1000,8.095750e-04,1.483494e+10
heat_cuda, uni, 16,10000,100,9.676250e-04,1.241183e+10
heat_cuda, uni, 16,100,10000,8.029210e-04,1.495789e+10
heat_cuda, pat1, 16, 1000,1000,3.376177e+00,3.557278e+10
heat_cuda, pat1, 16,10000,100,4.761988e+00,2.522056e+10
heat_cuda, pat1, 16,100,10000,3.354423e+00,3.580347e+10
heat_cuda, pat2, 16, 1000,1000,3.365154e+00,3.568930e+10
heat_cuda, pat2, 16,10000,100,4.761887e+00,2.522109e+10
heat_cuda, pat2, 16,100,10000,3.356856e+00,3.577752e+10
heat_cuda, areas, 16, 3000,3000,2.982459e+00,4.026476e+10
heat_cuda, areas, 16,30000,300,3.433234e+00,3.497809e+10
heat_cuda, areas, 16,300,30000,3.004509e+00,3.996926e+10
heat_cuda, plasma, 16, 3000,3000,3.006202e+00,3.994675e+10
heat_cuda, plasma, 16,30000,300,3.438540e+00,3.492413e+10
heat_cuda, plasma, 16,300,30000,2.969283e+00,4.044343e+10
heat_cuda, gradient, 16, 3000,3000,2.984580e+00,4.023614e+10
heat_cuda, gradient, 16,30000,300,3.433029e+00,3.498018e+10
heat_cuda, gradient, 16,300,30000,2.968425e+00,4.045513e+10
heat_cuda, uni, 16, 3000,3000,5.303171e-03,2.038214e+10
heat_cuda, uni, 16,30000,300,6.265042e-03,1.725288e+10
heat_cuda, uni, 16,300,30000,5.732482e-03,1.885571e+10
heat_cuda, pat1, 16, 3000,3000,2.989540e+00,4.016939e+10
heat_cuda, pat1, 16,30000,300,3.420369e+00,3.510966e+10
heat_cuda, pat1, 16,300,30000,2.967104e+00,4.047313e+10
heat_cuda, pat2, 16, 3000,3000,2.973225e+00,4.038981e+10
heat_cuda, pat2, 16,30000,300,3.429156e+00,3.501969e+10
heat_cuda, pat2, 16,300,30000,2.957182e+00,4.060892e+10
heat_cuda, areas, 16, 5000,5000,2.956126e+00,4.062749e+10
heat_cuda, areas, 16,50000,500,3.078515e+00,3.901231e+10
heat_cuda, areas, 16,500,50000,2.925862e+00,4.104773e+10
heat_cuda, plasma, 16, 5000,5000,2.940459e+00,4.084397e+10
heat_cuda, plasma, 16,50000,500,3.071341e+00,3.910344e+10
heat_cuda, plasma, 16,500,50000,2.928358e+00,4.101274e+10
heat_cuda, gradient, 16, 5000,5000,2.932141e+00,4.095983e+10
heat_cuda, gradient, 16,50000,500,3.083329e+00,3.895140e+10
heat_cuda, gradient, 16,500,50000,2.923438e+00,4.108176e+10
heat_cuda, uni, 16, 5000,5000,1.428504e-02,2.101849e+10
heat_cuda, uni, 16,50000,500,1.464808e-02,2.049757e+10
heat_cuda, uni, 16,500,50000,1.426891e-02,2.104225e+10
heat_cuda, pat1, 16, 5000,5000,2.932515e+00,4.095460e+10
heat_cuda, pat1, 16,50000,500,3.060247e+00,3.924520e+10
heat_cuda, pat1, 16,500,50000,2.927987e+00,4.101794e+10
heat_cuda, pat2, 16, 5000,5000,2.921534e+00,4.110854e+10
heat_cuda, pat2, 16,50000,500,3.068033e+00,3.914560e+10
heat_cuda, pat2, 16,500,50000,2.910680e+00,4.126184e+10
heat_cuda, areas, 16, 1000,1000,3.388781e+00,3.544047e+10
heat_cuda, areas, 16,10000,100,4.773896e+00,2.515765e+10
heat_cuda, areas, 16,100,10000,3.353578e+00,3.581250e+10
heat_cuda, plasma, 16, 1000,1000,3.390910e+00,3.541822e+10
heat_cuda, plasma, 16,10000,100,4.779215e+00,2.512965e+10
heat_cuda, plasma, 16,100,10000,3.377478e+00,3.555907e+10
heat_cuda, gradient, 16, 1000,1000,3.370563e+00,3.563203e+10
heat_cuda, gradient, 16,10000,100,4.761792e+00,2.522160e+10
heat_cuda, gradient, 16,100,10000,3.385163e+00,3.547836e+10
heat_cuda, uni, 16, 1000,1000,8.002560e-04,1.500770e+10
heat_cuda, uni, 16,10000,100,8.895760e-04,1.350081e+10
heat_cuda, uni, 16,100,10000,7.506120e-04,1.600028e+10
heat_cuda, pat1, 16, 1000,1000,3.365273e+00,3.568804e+10
heat_cuda, pat1, 16,10000,100,4.775184e+00,2.515086e+10
heat_cuda, pat1, 16,100,10000,3.353825e+00,3.580986e+10
heat_cuda, pat2, 16, 1000,1000,3.380554e+00,3.552672e+10
heat_cuda, pat2, 16,10000,100,4.755427e+00,2.525535e+10
heat_cuda, pat2, 16,100,10000,3.357569e+00,3.576992e+10
heat_cuda, areas, 16, 3000,3000,3.000673e+00,4.002036e+10
heat_cuda, areas, 16,30000,300,3.437814e+00,3.493150e+10
heat_cuda, areas, 16,300,30000,3.005002e+00,3.996269e+10
heat_cuda, plasma, 16, 3000,3000,2.984433e+00,4.023813e+10
heat_cuda, plasma, 16,30000,300,3.433082e+00,3.497965e+10
heat_cuda, plasma, 16,300,30000,2.979793e+00,4.030078e+10
heat_cuda, gradient, 16, 3000,3000,2.987480e+00,4.019709e+10
heat_cuda, gradient, 16,30000,300,3.451134e+00,3.479668e+10
heat_cuda, gradient, 16,300,30000,2.963647e+00,4.052034e+10
heat_cuda, uni, 16, 3000,3000,5.309807e-03,2.035667e+10
heat_cuda, uni, 16,30000,300,6.262450e-03,1.726002e+10
heat_cuda, uni, 16,300,30000,5.296599e-03,2.040744e+10
heat_cuda, pat1, 16, 3000,3000,2.974033e+00,4.037884e+10
heat_cuda, pat1, 16,30000,300,3.433514e+00,3.497525e+10
heat_cuda, pat1, 16,300,30000,2.970304e+00,4.042952e+10
heat_cuda, pat2, 16, 3000,3000,2.994419e+00,4.010394e+10
heat_cuda, pat2, 16,30000,300,3.401820e+00,3.530110e+10
heat_cuda, pat2, 16,300,30000,2.968848e+00,4.044936e+10
heat_cuda, areas, 16, 5000,5000,2.926250e+00,4.104228e+10
heat_cuda, areas, 16,50000,500,3.074060e+00,3.906886e+10
heat_cuda, areas, 16,500,50000,2.933377e+00,4.094258e+10
heat_cuda, plasma, 16, 5000,5000,2.941018e+00,4.083620e+10
heat_cuda, plasma, 16,50000,500,3.070081e+00,3.911948e+10
heat_cuda, plasma, 16,500,50000,2.921495e+00,4.110908e+10
heat_cuda, gradient, 16, 5000,5000,2.939454e+00,4.085792e+10
heat_cuda, gradient, 16,50000,500,3.073453e+00,3.907657e+10
heat_cuda, gradient, 16,500,50000,2.923011e+00,4.108776e+10
heat_cuda, uni, 16, 5000,5000,1.429750e-02,2.100017e+10
heat_cuda, uni, 16,50000,500,1.434974e-02,2.092372e+10
heat_cuda, uni, 16,500,50000,1.493275e-02,2.010681e+10
heat_cuda, pat1, 16, 5000,5000,2.933544e+00,4.094025e+10
heat_cuda, pat1, 16,50000,500,3.059466e+00,3.925522e+10
heat_cuda, pat1, 16,500,50000,2.926467e+00,4.103925e+10
heat_cuda, pat2, 16, 5000,5000,2.922688e+00,4.109231e+10
heat_cuda, pat2, 16,50000,500,3.059927e+00,3.924930e+10
heat_cuda, pat2, 16,500,50000,2.913580e+00,4.122077e+10
heat_cuda, areas, 16, 1000,1000,3.370751e+00,3.563005e+10
heat_cuda, areas, 16,10000,100,4.743374e+00,2.531953e+10
heat_cuda, areas, 16,100,10000,3.354148e+00,3.580641e+10
heat_cuda, plasma, 16, 1000,1000,3.377167e+00,3.556235e+10
heat_cuda, plasma, 16,10000,100,4.768837e+00,2.518433e+10
heat_cuda, plasma, 16,100,10000,3.359661e+00,3.574766e+10
heat_cuda, gradient, 16, 1000,1000,3.381287e+00,3.551902e+10
heat_cuda, gradient, 16,10000,100,4.791831e+00,2.506349e+10
heat_cuda, gradient, 16,100,10000,3.351597e+00,3.583367e+10
heat_cuda, uni, 16, 1000,1000,7.424620e-04,1.617591e+10
heat_cuda, uni, 16,10000,100,8.836830e-04,1.359085e+10
heat_cuda, uni, 16,100,10000,7.403320e-04,1.622245e+10
heat_cuda, pat1, 16, 1000,1000,3.363671e+00,3.570504e+10
heat_cuda, pat1, 16,10000,100,4.769370e+00,2.518152e+10
heat_cuda, pat1, 16,100,10000,3.354789e+00,3.579957e+10
heat_cuda, pat2, 16, 1000,1000,3.417115e+00,3.514661e+10
heat_cuda, pat2, 16,10000,100,4.764545e+00,2.520702e+10
heat_cuda, pat2, 16,100,10000,3.362987e+00,3.571231e+10
heat_cuda, areas, 16, 3000,3000,2.984799e+00,4.023319e+10
heat_cuda, areas, 16,30000,300,3.432912e+00,3.498138e+10
heat_cuda, areas, 16,300,30000,2.975682e+00,4.035646e+10
heat_cuda, plasma, 16, 3000,3000,2.983296e+00,4.025346e+10
heat_cuda, plasma, 16,30000,300,3.437543e+00,3.493425e+10
heat_cuda, plasma, 16,300,30000,3.000877e+00,4.001763e+10
heat_cuda, gradient, 16, 3000,3000,3.012682e+00,3.986082e+10
heat_cuda, gradient, 16,30000,300,3.444549e+00,3.486319e+10
heat_cuda, gradient, 16,300,30000,2.968671e+00,4.045177e+10
heat_cuda, uni, 16, 3000,3000,5.289150e-03,2.043618e+10
heat_cuda, uni, 16,30000,300,5.693541e-03,1.898467e+10
heat_cuda, uni, 16,300,30000,5.290050e-03,2.043270e+10
heat_cuda, pat1, 16, 3000,3000,2.986543e+00,4.020970e+10
heat_cuda, pat1, 16,30000,300,3.430752e+00,3.500340e+10
heat_cuda, pat1, 16,300,30000,2.992414e+00,4.013081e+10
heat_cuda, pat2, 16, 3000,3000,2.991551e+00,4.014238e+10
heat_cuda, pat2, 16,30000,300,3.414929e+00,3.516559e+10
heat_cuda, pat2, 16,300,30000,2.955247e+00,4.063552e+10
heat_cuda, areas, 16, 5000,5000,2.939728e+00,4.085412e+10
heat_cuda, areas, 16,50000,500,3.074252e+00,3.906641e+10
heat_cuda, areas, 16,500,50000,2.930247e+00,4.098630e+10
heat_cuda, plasma, 16, 5000,5000,2.938859e+00,4.086620e+10
heat_cuda, plasma, 16,50000,500,3.073606e+00,3.907462e+10
heat_cuda, plasma, 16,500,50000,2.920051e+00,4.112942e+10
heat_cuda, gradient, 16, 5000,5000,2.939130e+00,4.086243e+10
heat_cuda, gradient, 16,50000,500,3.072914e+00,3.908343e+10
heat_cuda, gradient, 16,500,50000,2.916908e+00,4.117373e+10
heat_cuda, uni, 16, 5000,5000,1.429198e-02,2.100829e+10
heat_cuda, uni, 16,50000,500,1.468773e-02,2.044224e+10
heat_cuda, uni, 16,500,50000,1.427376e-02,2.103510e+10
heat_cuda, pat1, 16, 5000,5000,2.933814e+00,4.093648e+10
heat_cuda, pat1, 16,50000,500,3.060127e+00,3.924674e+10
heat_cuda, pat1, 16,500,50000,2.923448e+00,4.108163e+10
heat_cuda, pat2, 16, 5000,5000,2.918976e+00,4.114457e+10
heat_cuda, pat2, 16,50000,500,3.065423e+00,3.917893e+10
heat_cuda, pat2, 16,500,50000,2.913095e+00,4.122762e+10
heat_cuda, areas, 16, 1000,1000,3.369620e+00,3.564200e+10
heat_cuda, areas, 16,10000,100,4.761985e+00,2.522057e+10
heat_cuda, areas, 16,100,10000,3.371536e+00,3.562175e+10
heat_cuda, plasma, 16, 1000,1000,3.382076e+00,3.551073e+10
heat_cuda, plasma, 16,10000,100,4.767066e+00,2.519369e+10
heat_cuda, plasma, 16,100,10000,3.355439e+00,3.579263e+10
heat_cuda, gradient, 16, 1000,1000,3.369023e+00,3.564832e+10
heat_cuda, gradient, 16,10000,100,4.845972e+00,2.478347e+10
heat_cuda, gradient, 16,100,10000,3.353021e+00,3.581844e+10
heat_cuda, uni, 16, 1000,1000,7.448930e-04,1.612312e+10
heat_cuda, uni, 16,10000,100,9.733680e-04,1.233860e+10
heat_cuda, uni, 16,100,10000,7.966230e-04,1.507614e+10
heat_cuda, pat1, 16, 1000,1000,3.392187e+00,3.540489e+10
heat_cuda, pat1, 16,10000,100,4.849675e+00,2.476455e+10
heat_cuda, pat1, 16,100,10000,3.354556e+00,3.580206e+10
heat_cuda, pat2, 16, 1000,1000,3.374442e+00,3.559107e+10
heat_cuda, pat2, 16,10000,100,4.752235e+00,2.527232e+10
heat_cuda, pat2, 16,100,10000,3.358800e+00,3.575681e+10
heat_cuda, areas, 16, 3000,3000,2.984201e+00,4.024125e+10
heat_cuda, areas, 16,30000,300,3.434514e+00,3.496506e+10
heat_cuda, areas, 16,300,30000,2.993326e+00,4.011858e+10
heat_cuda, plasma, 16, 3000,3000,3.019048e+00,3.977678e+10
heat_cuda, plasma, 16,30000,300,3.437229e+00,3.493744e+10
heat_cuda, plasma, 16,300,30000,2.970543e+00,4.042628e+10
heat_cuda, gradient, 16, 3000,3000,2.980757e+00,4.028775e+10
heat_cuda, gradient, 16,30000,300,3.453874e+00,3.476907e+10
heat_cuda, gradient, 16,300,30000,2.964345e+00,4.051080e+10
heat_cuda, uni, 16, 3000,3000,5.816607e-03,1.858300e+10
heat_cuda, uni, 16,30000,300,6.215098e-03,1.739152e+10
heat_cuda, uni, 16,300,30000,5.514806e-03,1.959996e+10
heat_cuda, pat1, 16, 3000,3000,2.991867e+00,4.013814e+10
heat_cuda, pat1, 16,30000,300,3.431565e+00,3.499511e+10
heat_cuda, pat1, 16,300,30000,2.967159e+00,4.047237e+10
heat_cuda, pat2, 16, 3000,3000,2.979994e+00,4.029806e+10
heat_cuda, pat2, 16,30000,300,3.400850e+00,3.531117e+10
heat_cuda, pat2, 16,300,30000,2.989947e+00,4.016391e+10
heat_cuda, areas, 16, 5000,5000,2.939973e+00,4.085072e+10
heat_cuda, areas, 16,50000,500,3.073125e+00,3.908074e+10
heat_cuda, areas, 16,500,50000,2.930179e+00,4.098726e+10
heat_cuda, plasma, 16, 5000,5000,2.942695e+00,4.081293e+10
heat_cuda, plasma, 16,50000,500,3.071494e+00,3.910149e+10
heat_cuda, plasma, 16,500,50000,2.917247e+00,4.116895e+10
heat_cuda, gradient, 16, 5000,5000,2.940322e+00,4.084587e+10
heat_cuda, gradient, 16,50000,500,3.074680e+00,3.906097e+10
heat_cuda, gradient, 16,500,50000,2.924676e+00,4.106438e+10
heat_cuda, uni, 16, 5000,5000,1.430112e-02,2.099485e+10
heat_cuda, uni, 16,50000,500,1.467177e-02,2.046447e+10
heat_cuda, uni, 16,500,50000,1.430871e-02,2.098372e+10
heat_cuda, pat1, 16, 5000,5000,2.934579e+00,4.092580e+10
heat_cuda, pat1, 16,50000,500,3.071094e+00,3.910659e+10
heat_cuda, pat1, 16,500,50000,2.912664e+00,4.123373e+10
heat_cuda, pat2, 16, 5000,5000,2.921010e+00,4.111592e+10
heat_cuda, pat2, 16,50000,500,3.054961e+00,3.931311e+10
heat_cuda, pat2, 16,500,50000,2.923932e+00,4.107483e+10
heat_cuda, areas, 16, 1000,1000,3.379125e+00,3.554175e+10
heat_cuda, areas, 16,10000,100,4.767021e+00,2.519393e+10
heat_cuda, areas, 16,100,10000,3.354279e+00,3.580501e+10
heat_cuda, plasma, 16, 1000,1000,3.364707e+00,3.569404e+10
heat_cuda, plasma, 16,10000,100,4.856669e+00,2.472888e+10
heat_cuda, plasma, 16,100,10000,3.358457e+00,3.576047e+10
heat_cuda, gradient, 16, 1000,1000,3.369616e+00,3.564204e+10
heat_cuda, gradient, 16,10000,100,4.762503e+00,2.521783e+10
heat_cuda, gradient, 16,100,10000,3.346387e+00,3.588945e+10
heat_cuda, uni, 16, 1000,1000,8.077860e-04,1.486780e+10
heat_cuda, uni, 16,10000,100,8.870090e-04,1.353989e+10
heat_cuda, uni, 16,100,10000,7.448340e-04,1.612440e+10
heat_cuda, pat1, 16, 1000,1000,3.388188e+00,3.544667e+10
heat_cuda, pat1, 16,10000,100,4.773215e+00,2.516124e+10
heat_cuda, pat1, 16,100,10000,3.385807e+00,3.547160e+10
heat_cuda, pat2, 16, 1000,1000,3.376987e+00,3.556425e+10
heat_cuda, pat2, 16,10000,100,4.855843e+00,2.473309e+10
heat_cuda, pat2, 16,100,10000,3.357255e+00,3.577327e+10
heat_cuda, areas, 16, 3000,3000,2.985268e+00,4.022687e+10
heat_cuda, areas, 16,30000,300,3.437673e+00,3.493293e+10
heat_cuda, areas, 16,300,30000,2.974775e+00,4.036876e+10
heat_cuda, plasma, 16, 3000,3000,3.010352e+00,3.989168e+10
heat_cuda, plasma, 16,30000,300,3.441205e+00,3.489707e+10
heat_cuda, plasma, 16,300,30000,2.971563e+00,4.041240e+10
heat_cuda, gradient, 16, 3000,3000,2.983919e+00,4.024506e+10
heat_cuda, gradient, 16,30000,300,3.436614e+00,3.494370e+10
heat_cuda, gradient, 16,300,30000,2.969356e+00,4.044243e+10
heat_cuda, uni, 16, 3000,3000,5.787287e-03,1.867715e+10
heat_cuda, uni, 16,30000,300,5.695789e-03,1.897718e+10
heat_cuda, uni, 16,300,30000,5.578244e-03,1.937707e+10
heat_cuda, pat1, 16, 3000,3000,2.990389e+00,4.015799e+10
heat_cuda, pat1, 16,30000,300,3.426439e+00,3.504746e+10
heat_cuda, pat1, 16,300,30000,2.972874e+00,4.039458e+10
heat_cuda, pat2, 16, 3000,3000,3.003484e+00,3.998289e+10
heat_cuda, pat2, 16,30000,300,3.412923e+00,3.518626e+10
heat_cuda, pat2, 16,300,30000,2.960303e+00,4.056611e+10
heat_cuda, areas, 16, 5000,5000,2.939841e+00,4.085255e+10
heat_cuda, areas, 16,50000,500,3.062196e+00,3.922022e+10
heat_cuda, areas, 16,500,50000,2.926125e+00,4.104404e+10
